id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,Score:float,levelScore:float,numberOfParts:float,fruitRelPos:directionList,fruitDis:float,checkCollisions:boolList
889,1,left,08/09/2025 17:25:59,20/7,-1/0/0,10,200,5,left down ,19,True False False False
890,1,left,08/09/2025 17:25:59,19/7,-1/0/0,10,200,5,left down ,18,True False False False
891,1,left,08/09/2025 17:25:59,18/7,-1/0/0,10,200,5,left down ,17,True False False False
892,1,left,08/09/2025 17:25:59,17/7,-1/0/0,10,200,5,left down ,16,True False False False
893,1,left,08/09/2025 17:25:59,16/7,-1/0/0,10,200,5,left down ,15,True False False False
894,1,left,08/09/2025 17:26:00,15/7,-1/0/0,10,200,5,left down ,14,True False False False
895,1,left,08/09/2025 17:26:00,14/7,-1/0/0,10,200,5,left down ,13,True False False False
896,1,left,08/09/2025 17:26:00,13/7,-1/0/0,10,200,5,left down ,12,True False False False
897,1,left,08/09/2025 17:26:00,12/7,-1/0/0,10,200,5,left down ,11,True False False False
898,1,left,08/09/2025 17:26:00,11/7,-1/0/0,10,200,5,left down ,10,True False False False
899,1,left,08/09/2025 17:26:01,10/7,-1/0/0,10,200,5,left down ,9,True False False False
900,1,left,08/09/2025 17:26:01,9/7,-1/0/0,10,200,5,left down ,8,True False False False
901,1,left,08/09/2025 17:26:01,8/7,-1/0/0,10,200,5,left down ,7,True False False False
902,1,left,08/09/2025 17:26:01,7/7,-1/0/0,10,200,5,left down ,6,True False False False
903,1,left,08/09/2025 17:26:01,6/7,-1/0/0,10,200,5,left down ,5,True False False False
904,1,left,08/09/2025 17:26:02,5/7,-1/0/0,10,200,5,left down ,4,True False False False
905,1,left,08/09/2025 17:26:02,4/7,-1/0/0,10,200,5,left down ,3,True False False False
906,1,down,08/09/2025 17:26:02,3/7,-1/0/0,10,200,5,null down ,2,True False False False
907,1,down,08/09/2025 17:26:02,3/8,0/0/-1,10,200,5,null down ,1,False False False True
908,1,down,08/09/2025 17:26:02,3/9,0/0/-1,10,300,6,right up ,6,False False False True
909,1,down,08/09/2025 17:26:03,3/10,0/0/-1,10,300,6,right up ,7,False False False True
910,1,down,08/09/2025 17:26:03,3/11,0/0/-1,10,300,6,right up ,8,False False False True
911,1,right,08/09/2025 17:26:03,3/12,0/0/-1,10,300,6,right up ,9,False False False True
912,1,right,08/09/2025 17:26:03,4/12,1/0/0,10,300,6,null up ,8,False True False False
913,1,right,08/09/2025 17:26:03,5/12,1/0/0,10,300,6,left up ,9,False True False False
914,1,right,08/09/2025 17:26:04,6/12,1/0/0,10,300,6,left up ,10,False True False False
915,1,right,08/09/2025 17:26:04,7/12,1/0/0,10,300,6,left up ,11,False True False False
916,1,right,08/09/2025 17:26:04,8/12,1/0/0,10,300,6,left up ,12,False True False False
917,1,right,08/09/2025 17:26:04,9/12,1/0/0,10,300,6,left up ,13,False True False False
918,1,right,08/09/2025 17:26:04,10/12,1/0/0,10,300,6,left up ,14,False True False False
919,1,right,08/09/2025 17:26:05,11/12,1/0/0,10,300,6,right null ,8,False True False False
920,1,right,08/09/2025 17:26:05,12/12,1/0/0,10,300,6,right null ,7,False True False False
921,1,right,08/09/2025 17:26:05,13/12,1/0/0,10,300,6,right null ,6,False True False False
922,1,right,08/09/2025 17:26:05,14/12,1/0/0,10,300,6,right null ,5,False True False False
923,1,right,08/09/2025 17:26:05,15/12,1/0/0,10,300,6,right null ,4,False True False False
924,1,right,08/09/2025 17:26:06,16/12,1/0/0,10,300,6,right null ,3,False True False False
925,1,right,08/09/2025 17:26:06,17/12,1/0/0,10,300,6,right null ,2,False True False False
926,1,right,08/09/2025 17:26:06,18/12,1/0/0,10,300,6,right null ,1,False True False False
927,1,right,08/09/2025 17:26:06,19/12,1/0/0,10,400,7,right down ,9,False True False False
928,1,right,08/09/2025 17:26:06,20/12,1/0/0,10,400,7,right down ,8,False True False False
929,1,right,08/09/2025 17:26:07,21/12,1/0/0,10,400,7,right down ,7,False True False False
930,1,right,08/09/2025 17:26:07,22/12,1/0/0,10,400,7,right down ,6,False True False False
931,1,right,08/09/2025 17:26:07,23/12,1/0/0,10,400,7,right down ,5,False True False False
932,1,right,08/09/2025 17:26:07,24/12,1/0/0,10,400,7,right down ,4,False True False False
933,1,down,08/09/2025 17:26:07,25/12,1/0/0,10,400,7,null down ,3,False True False False
934,1,down,08/09/2025 17:26:08,25/13,0/0/-1,10,400,7,null down ,2,False False False True
935,1,down,08/09/2025 17:26:08,25/14,0/0/-1,10,400,7,null down ,1,False False False True
936,1,left,08/09/2025 17:26:08,25/15,0/0/-1,10,500,8,left up ,23,False False False True
937,1,left,08/09/2025 17:26:08,24/15,-1/0/0,10,500,8,left up ,22,True False False False
938,1,left,08/09/2025 17:26:08,23/15,-1/0/0,10,500,8,left up ,21,True False False False
939,1,left,08/09/2025 17:26:09,22/15,-1/0/0,10,500,8,left up ,20,True False False False
940,1,left,08/09/2025 17:26:09,21/15,-1/0/0,10,500,8,left up ,19,True False False False
941,1,left,08/09/2025 17:26:09,20/15,-1/0/0,10,500,8,left up ,18,True False False False
942,1,left,08/09/2025 17:26:09,19/15,-1/0/0,10,500,8,left up ,17,True False False False
943,1,left,08/09/2025 17:26:09,18/15,-1/0/0,10,500,8,left up ,16,True False False False
944,1,up,08/09/2025 17:26:10,17/15,-1/0/0,10,500,8,left up ,15,True False False False
945,1,up,08/09/2025 17:26:10,17/14,0/0/1,10,500,8,left up ,14,False False True False
946,1,up,08/09/2025 17:26:10,17/13,0/0/1,10,500,8,left up ,13,False False True False
947,1,up,08/09/2025 17:26:10,17/12,0/0/1,10,500,8,left up ,12,False False True False
948,1,left,08/09/2025 17:26:10,17/11,0/0/1,10,500,8,left up ,11,False False True False
949,1,left,08/09/2025 17:26:11,16/11,-1/0/0,10,500,8,left up ,10,True False False False
950,1,up,08/09/2025 17:26:11,15/11,-1/0/0,10,500,8,null up ,9,True False False False
951,1,up,08/09/2025 17:26:11,15/10,0/0/1,10,500,8,null up ,8,False False True False
